claim_id,piece_id,verbatim_phrase,quote,source_url
132fd9ab0994,brahms_sonata3_d_minor_mvt1,mysterious bariolage bowing figures,"while the violin engages in mysterious bariolage bowing figures. In the final moments, the first theme returns",https://thelistenersclub.com/2024/05/15/brahms-violin-sonata-no-3-in-d-minor-tempestuous-and-dramatic/
e1e34456ce87,beriot_scene_de_ballet,natural and artificial harmonics in single- and double-stopping,"along with discussions of trills and other specific ornaments, left and right-hand pizzicato, and natural and artificial harmonics in single- and double-stopping.",https://www.thestrad.com/bringing-singing-to-violin-technique-charles-auguste-de-beriot/1155.article
ac8a7d635179,wieniawski_legende,new theme in double stops and chords,the orchestra plays in a march-like rhythm while the soloist outlines a new theme in double stops and chords.,https://muswrite.blogspot.com/2014/07/wieniawski-legende-for-violin-and.html
cbf3d29eaa92,paganini_moto_perpetuo,nonstop cascade of rapid notes,a high-energy work that sounds like a nonstop cascade of rapid notes that push the violin and its player to the absolute limit.,https://interlude.hk/niccolo-paganinis-devilish-genius-10-tracks-that-conjure-his-violin-sorcery/
edde4c685ae0,_general,not mashing the string past where the note is clear (throws pitch sharp),"a player might tend to mash the string down past where the note is already clear, which doesn't help the sound—it actually throws the pitch sharp and deadens your sensitivity",https://stringsmagazine.com/rethinking-your-approach-to-intonation-on-violin/
b51044a981f3,bartok_sonata2_mvt1,occasionally plays without vibrato for an ethereal quality,the violin occasionally plays without vibrato for an ethereal quality.,https://www.hollywoodbowl.com/musicdb/pieces/3526/sonata-no-2-for-violin-and-piano-sz-76
d22b46a36e56,bartok_sonata2_mvt1,Octave displacement—placing successive melodic notes in different registers,"Octave displacement—placing successive melodic notes in different registers—appears, though less prominently than in the First Sonata's first movement.","https://www.parlancechamberconcerts.org/individual-program-notes/b%C3%A9la-bart%C3%B3k-(1881%E2%80%931945)/violin-sonata-no.-2,-bb-85-(sz.-76)"
d3740b886dd1,mendelssohn_e_minor_mvt1,octave practice for the first double-stop passage,Wohlfahrt's Étude No. 60 offer supplemental octave practice for the first double-stop passage players encounter in the Mendelssohn.,https://stringsmagazine.com/tips-on-nailing-tricky-double-stops-in-mendelssohns-violin-concerto/
4a39f424db5b,beriot_scene_de_ballet,"off-string bowing, louré","the violinist performs a showpiece section of high technical difficulty, including off-string bowing, louré, etc.",http://cm2.chimeimuseum.org/ChimeiEN/music.aspx?id=sr022
48472e2fda5a,_general,"on the up bow, the stick is turned slightly and played at an angle","On the up bow, the stick is turned slightly and played at an angle.",https://www.thestrad.com/playing-hub/aaron-rosand-on-how-to-produce-a-beautiful-tone/264.article
3848c1e36e69,mendelssohn_e_minor_mvt1,ornaments,"sustained tone, ornaments, trills, harmonics, double stops, broken octaves","https://www.violinwiki.org/wiki/Violin_Concerto_No._2_in_E_minor,_Op._64,_MWV_O_14,_1st_Movement_(Mendelssohn-Bartholdy,_Felix)"
29d8fbc77c1a,mendelssohn_e_minor_mvt3,ornaments,"fast runs, sustained tone, ornaments, trills, harmonics, right hand pizzicato, chords","https://www.violinwiki.org/wiki/Violin_Concerto_No._2_in_E_minor,_Op._64,_MWV_O_14,_3rd_Movement_(Mendelssohn-Bartholdy,_Felix)"
3a10b88d6b7d,ysaye_sonata1_mvt1,parallel fourths and fifths,One contrasting section uses parallel fourths and fifths reminiscent of Debussy.,https://vanrecital.com/2014/04/program-notes-christian-tetzlaff/
829f9cc8a428,paganini_caprice_24,parallel octaves and rapid shifting covering many intervals,"It requires many highly advanced techniques such as parallel octaves and rapid shifting covering many intervals, extremely fast scales and arpeggios",https://en.wikipedia.org/wiki/Caprice_No._24_(Paganini)
f8b7d8f7974c,paganini_caprice_24,parallel octaves and tenths,"double and triple stops, left hand pizzicato, parallel octaves and tenths, rapid shifting, and string crossings.",https://en.wikipedia.org/wiki/24_Caprices_for_Solo_Violin_(Paganini)
9a03af11117e,wieniawski_legende,"Parallel octaves, rapid arpeggios, double harmonics, upbow staccato, tenths, complex double stops, massive chords","Parallel octaves, rapid arpeggios, double harmonics, upbow staccato, tenths, complex double stops, massive chords… you name it.",https://catthecynic.wixsite.com/catsmusicalmusings/post/wieniawski-s-legende-ary-love
93954ffbff0f,kreisler_recitativo_scherzo_caprice,parlando bowing,"The Recitativo demands the parlando bowing that was a persuasive part of Kreisler's armoury, while the Scherzo calls for considerable virtuosity.",https://www.hyperion-records.co.uk/dw.asp?dc=W15157_68040
d41d726b575b,mendelssohn_e_minor_mvt1,"passages of octaves, thirds, and other flashy tricks","But after these come passages of octaves, thirds, and other flashy tricks one might expect in a more Romantic work.",https://stringsmagazine.com/the-spiccato-bariolage-passage-of-mendelssohns-violin-concerto-is-one-challenge-among-many/
a0fed273215a,ades_concentric_paths,passages that may not even be technically possible for many players,There are passages that may not even be technically possible for many players – it's that extreme.,https://www.thestrad.com/playing-hub/something-deeply-human-and-expressive-breaks-through-leila-josefowicz-on-the-violin-concerto-of-thomas-ades/20448.article
f8f727fd0d1a,kreisler_praeludium_allegro,pattern for string crossings can be difficult,"The pattern for string crossings can be difficult as well, so practice the entire passage with open strings",https://stringsmagazine.com/creativity-and-technique-come-together-in-fritz-kreislers-praeludium-and-allegro/
946e9d73d742,mozart_k218_mvt1,pearly scales and flashing arpeggios,a free fantasia of pearly scales and flashing arpeggios,https://fugueforthought.de/2019/02/19/mozart-violin-concerto-no-4-in-d-k-218/
0512df29ab7e,kreisler_praeludium_allegro,"perfect intervals that cover much of the instrument's range, making tuning a challenge","The opening Praeludium takes shape primarily in perfect intervals that cover much of the instrument's range, making tuning a challenge.",https://stringsmagazine.com/creativity-and-technique-come-together-in-fritz-kreislers-praeludium-and-allegro/
31b0b9dece67,wieniawski_legende,"pianississimo arpeggios, culminating in the highest G the violin can play","Wieniawski ends his love letter with pianississimo arpeggios, culminating in the highest G the violin can play.",https://catthecynic.wixsite.com/catsmusicalmusings/post/wieniawski-s-legende-ary-love
489def70c709,bach_preludio_e_major_bwv1006,piece begins off-beat in a high register,"Preludio Opening: The piece begins off-beat in a high register. Hagen suggests finding the high A♯ on the A string, shifting to B, then using this as a guide for the E on the E string.",https://www.tonebase.co/violin-blog-posts/bach-violin-partita-3
0557d9fd10df,wieniawski_legende,Piercing octaves on the note G unravel into a fiendish chromatic scale run,Piercing octaves on the note G unravel into a fiendish chromatic scale run. Not only is this chromatic scale the first true display of virtuosity,https://catthecynic.wixsite.com/catsmusicalmusings/post/wieniawski-s-legende-ary-love
e1b39073d3ff,sarasate_carmen_fantasy,"pizzicato, trill, and glissando ornaments","Seguidilla with pizzicato, trill, and glissando ornaments.",https://en.wikipedia.org/wiki/Carmen_Fantasy_(Sarasate)
b6fb1b623f06,lalo_symphonie_espagnole_mvt5,pizzicatos,"all filled with virtuoso ""tricks""—pizzicatos, quick alternation between high and low registers, and glissandos, among others.",https://www.runyanprogramnotes.com/program_note/symphonie-espagnole-op-21/
382625a36e2c,bruch_g_minor_mvt3,played on its lowest string for richness and depth of tone,Bruch marks the violin solo part to be played on its lowest string for richness and depth of tone.,https://feargushetherington.com/repertoire/direct-from-the-violin/bruch-violin-concerto-no1-op26/programme-note/
376b6e24a89a,ernst_erlkonig,playing of legato double-stop passages,"Yet at the same time it is very technically difficult, requiring the playing of legato double-stop passages.",https://www.flyinginkpot.com/1998/05/inkpot53-classical-music-reviews-ernst-music-for-violin-turbanbria-claves/
5ebe18eac792,bach_fugue_c_major_bwv1005,polyphony full of (arpeggiated) 3- and 4-stop chords,"this is the longest and most complex of the fugues in the Sei Solo—it is technically extremely demanding, with polyphony full of (arpeggiated) 3- and 4-stop chords.",https://www.rolf-musicblog.net/bach-sonata-no-3-in-c-major-for-violin-solo-bwv-1005/
3c1ed28e4092,bach_adagio_g_minor_bwv1001,"polyphony via double stops or rolled chords, implied melodic lines by artful figuration","creating a many-voiced texture... often by the use of double stops or rolled chords, but even more often by implying several melodic lines by artful figuration","https://www.parlancechamberconcerts.org/individual-program-notes/johann-sebastian-bach-(1685-1750)/adagio-and-presto-from-sonata-no.-1-in-g-minor-for-unaccompanied-violin,-bwv-1001"
86d938da0c1e,sibelius_d_minor_mvt1,polyphony...Practise the notes as triple-stops to hear the harmonies,The cadenza 16 bars before figure 2 is a good example of polyphony at work...Practise the notes as triple-stops to hear the harmonies and understand the point of the semiquavers.,https://www.thestrad.com/artists/masterclass-leonidas-kavakos-on-the-sibelius-violin-concerto/7349.article
bb141b44a501,haydn_c_major_hobviia1_mvt1,portato,"intonation, string crossings, shifting, legato, staccato, portato, fast runs, ornaments, trills, double stops, chords, vibrato, articulation, dynamics","https://www.violinwiki.org/wiki/Violin_Concerto_No._1_in_C_major,_Hob._VIIa:1,_1st_Movement_(Haydn,_Franz_Joseph)"
6a98c30154b1,mendelssohn_e_minor_mvt1,portato,"intonation, string crossings, shifting, legato, staccato, portato, ricochet, fast runs, sustained tone","https://www.violinwiki.org/wiki/Violin_Concerto_No._2_in_E_minor,_Op._64,_MWV_O_14,_1st_Movement_(Mendelssohn-Bartholdy,_Felix)"
72e08a525542,mendelssohn_e_minor_mvt3,portato,"intonation, string crossings, legato, staccato, portato, ricochet, fast runs, sustained tone","https://www.violinwiki.org/wiki/Violin_Concerto_No._2_in_E_minor,_Op._64,_MWV_O_14,_3rd_Movement_(Mendelssohn-Bartholdy,_Felix)"
167bbc939075,_general,practice shifting down the instrument as much as up,Practice Shifting down the instrument as much as up. So much time is spent on shifting up.,https://heatherkayeviolin.com/how-to-improve-your-violin-shifting/
c3fad9f74c50,_general,practice shifts fast even in slow pieces to avoid slides,just because the piece may be slow you still need to get to the new position just as cleanly without slides in most cases so the shift needs to be practiced fast,https://heatherkayeviolin.com/how-to-improve-your-violin-shifting/
d6369280647e,tchaikovsky_d_major_mvt1,"precise with the various rhythms: sixteenth notes, triplets","Again, be precise with the various rhythms: sixteenth notes, triplets, etc.",https://www.tonebase.co/violin-blog-posts/tchaikovsky-violin-concerto
345b109e2507,_general,press index finger down to create initial sound and release once bow starts to travel,"""catch and release""—instilled in him by his mentor Ivan Galamian—in which he presses the index finger down to create an initial sound and releases the pressure once the bow starts to travel",https://stringsmagazine.com/rethinking-your-approach-to-intonation-on-violin/
55e5dc9b513f,ysaye_sonata4_mvt1,Presto finale employs 5/4 meter,the Presto finale employs 5/4 meter.,https://www.maramarietta.com/the-arts/music/classical/ysaye/
ea37a26afb48,bach_fugue_c_major_bwv1005,quadruple-stop chordal texture,the amount of sound issuing from the instrument expands dramatically from single notes to quadruple-stop chordal texture,https://vanrecital.com/2014/04/program-notes-christian-tetzlaff
ffb0826f69f9,lalo_symphonie_espagnole_mvt5,quick alternation between high and low registers,"all filled with virtuoso ""tricks""—pizzicatos, quick alternation between high and low registers, and glissandos, among others.",https://www.runyanprogramnotes.com/program_note/symphonie-espagnole-op-21/
971f688e8ce3,paganini_caprice_24,quick string crossings,"left hand pizzicato, high positions, and quick string crossings.",https://en.wikipedia.org/wiki/Caprice_No._24_(Paganini)
bf2421a36d98,ysaye_sonata3_ballade,rapid alternations of sixths and tenths in passage-work,"Features ""rapid alternations of sixths and tenths in passage-work in the single-movement 'Ballade'"".",https://www.maramarietta.com/the-arts/music/classical/ysaye/
c3b4fca01fc1,ysaye_sonata4_mvt1,rapid alternations of sixths and tenths in passage-work,"The finale is a perpetuum mobile with a gigue-like character, featuring ""rapid alternations of sixths and tenths in passage-work.""",https://www.maramarietta.com/the-arts/music/classical/ysaye/
ca4b4bdd8861,paganini_caprice_5,rapid arpeggios and scales,"In three main sections, Paganini creates a sense of relentless motion dominated by rapid arpeggios and scales.",https://interlude.hk/niccolo-paganinis-devilish-genius-10-tracks-that-conjure-his-violin-sorcery/
fb02cc428e1d,paganini_caprice_24,rapid shifting,"left hand pizzicato, parallel octaves and tenths, rapid shifting, and string crossings.",https://en.wikipedia.org/wiki/24_Caprices_for_Solo_Violin_(Paganini)
43f50579c5b2,bach_preludio_e_major_bwv1006,rapid string-crossing between open and stopped strings,"""Bariolage"" is a French term for rapid string-crossing between open and stopped strings, used across musical genres from Bach to bluegrass.",https://stringsmagazine.com/all-motions-great-small-how-to-practice-string-crossing-technique-for-bariolage/
2aa05fba085a,sarasate_carmen_fantasy,"rapid thirds, fast arpeggios, and virtuoso acceleration","Act 2 entertainment scene featuring rapid thirds, fast arpeggios, and virtuoso acceleration—the technically most demanding movement.",https://en.wikipedia.org/wiki/Carmen_Fantasy_(Sarasate)
5f949d7504e8,ysaye_sonata3_ballade,Rapid triplets and many passages of double-stops,Rapid triplets and many passages of double-stops reoccur.,https://www.laphil.com/musicdb/pieces/4590/violin-sonata-in-d-minor-op-27-no-3-ballade
daaa595e3009,tchaikovsky_d_major_mvt3,rapid variations,Jascha Heifetz shows off his dexterity exceptionally well right out of the gate in the rapid variations of the first movement,https://bleedingcool.com/pop-culture/tchaikovsky-violin-concerto-analysis-in-interpretation/
2f7f146f19f5,paganini_caprice_13,"rapid, high-pitched trills","The piece starts with a series of rapid, high-pitched trills, short, vibrating notes that sound like a chuckle or a shiver.",https://interlude.hk/niccolo-paganinis-devilish-genius-10-tracks-that-conjure-his-violin-sorcery/
e4aa29a34e0a,wieniawski_scherzo_tarantelle,rapid-fire notes and skittering rhythms,"from the very beginning, the violin launches into a breakneck sprint, spitting out rapid-fire notes and skittering rhythms.",https://interlude.hk/henryk-wieniawskis-dazzling-decade-10-most-electrifying-showstoppers/
4618aeee392d,vieuxtemps_5_mvt1,reflective rising arpeggios,"the violin entering with ""reflective rising arpeggios"" before developing virtuosic passages.",https://www.hyperion-records.co.uk/dw.asp?dc=W12926_67798
8be724b72cde,_general,relax knuckle closest to fingernail with give in it for vibrato,"The knuckle closest to the fingernail must be relaxed and have some ""give"" in it for vibrato.",https://meadowlarkviolin.com/violinblog/when-should-i-learn-vibrato
d574ac23fffc,_general,relaxed bow hold that never stiffened even when playing staccato or marcato,"his supremely relaxed bow hold, which never appeared to stiffen even when playing staccato or marcato",https://www.thestrad.com/artists/remembering-the-great-violinist-david-oistrakh/4547.article
aebc59e93093,bruch_g_minor_mvt1,Release shifts by starting with weight on the departure finger and releasing during the shift,"Release shifts by starting with weight on the departure finger and releasing during the shift. This flowing motion... produces faster, more accurate position changes",https://stringsmagazine.com/mastering-the-irregular-rhythmic-passages-in-the-first-movement-of-the-bruch-violin-concerto-no-1-in-g-minor/
155879f8dbb5,ysaye_sonata4_mvt1,relentless semiquavers,the movement also echoes the 'Pugnani' in its relentless semiquavers.,https://www.hyperion-records.co.uk/dw.asp?dc=W7757_66940
4e3865065f15,paganini_moto_perpetuo,relentless speed and endurance,This piece is all about relentless speed and endurance.,https://interlude.hk/niccolo-paganinis-devilish-genius-10-tracks-that-conjure-his-violin-sorcery/
cddff6bc5316,ades_concentric_paths,restless arpeggios that echo Berg and Ligeti's violin concertos,"The opening movement presents ""sheets of unstable harmony in different orbits,"" featuring restless arpeggios that echo Berg and Ligeti's violin concertos.",https://www.laphil.com/musicdb/pieces/6291/violin-concerto-concentric-paths
008006bdd5a4,ysaye_sonata6,rich texture and chromaticism and scale passages,"It is written in the style of a Spanish habanera, with a turbulent middle section, and notable for rich texture and chromaticism and scale passages.",https://en.wikipedia.org/wiki/Six_Sonatas_for_solo_violin_(Ysa%C3%BFe)
5520ea485252,bach_chaconne,richly chordal passages in the Sarabanda,"The Sarabanda, by contrast, with its richly chordal passages gives the impression, to some extent illusory, of greater complexity.",https://www.hyperion-records.co.uk/tw.asp?w=W6736
6ce28fdee98a,mendelssohn_e_minor_mvt1,ricochet,"intonation, string crossings, shifting, legato, staccato, portato, ricochet, fast runs, sustained tone","https://www.violinwiki.org/wiki/Violin_Concerto_No._2_in_E_minor,_Op._64,_MWV_O_14,_1st_Movement_(Mendelssohn-Bartholdy,_Felix)"
b2541979c779,mendelssohn_e_minor_mvt3,ricochet,"intonation, string crossings, legato, staccato, portato, ricochet, fast runs, sustained tone","https://www.violinwiki.org/wiki/Violin_Concerto_No._2_in_E_minor,_Op._64,_MWV_O_14,_3rd_Movement_(Mendelssohn-Bartholdy,_Felix)"
0e88a593cea3,paganini_caprice_1,ricochet bowing as the arpeggios demand lightning-fast finger work across all strings,Just listen to the ricochet bowing as the arpeggios demand lightning-fast finger work across all strings.,https://interlude.hk/niccolo-paganinis-devilish-genius-10-tracks-that-conjure-his-violin-sorcery/
6353e446d706,paganini_caprice_5,ricochet bowing... combined with other types of bowing,"Over the years, for instance, I've played around with the ricochet bowing, finding different ways to combine it with other types of bowing.",https://www.classical-music.com/features/works/best-paganini-caprices
8ae789e8c007,mendelssohn_e_minor_mvt3,right hand pizzicato,"trills, harmonics, right hand pizzicato, chords, vibrato, articulation, dynamics","https://www.violinwiki.org/wiki/Violin_Concerto_No._2_in_E_minor,_Op._64,_MWV_O_14,_3rd_Movement_(Mendelssohn-Bartholdy,_Felix)"
3cbd9bdee06e,paganini_caprice_13,right-hand high-speed string changing and detache bowing,right-hand high-speed string changing and detache bowing.,https://en.wikipedia.org/wiki/24_Caprices_for_Solo_Violin_(Paganini)
be45a615b74b,beethoven_d_major_mvt1,rising octave leaps,"The opening violin passage features ""rising octave leaps"" where ""each note in the scale must first descend an octave down,""",https://www.linglinghuang.com/music-writing/2017/07/02/beethoven-violin-concerto
5c79976f9e41,_general,sautillé — faster tempo played higher on the bow,"Take it up a notch with sautillé, a faster tempo played higher on the bow.",https://www.lvlmusicacademy.com/bowing-techniques-violinists/
4d2b499c35c8,paganini_caprice_13,scale-like double-stopped passages,Caprice No. 13 starts out with scale-like double-stopped passages at a moderate speed.,https://en.wikipedia.org/wiki/24_Caprices_for_Solo_Violin_(Paganini)
8abc31719f17,mendelssohn_e_minor_mvt1,"scales in thirds, sixths, and octaves","the serious player can't avoid scales in thirds, sixths, and octaves—as detailed in Carl Flesch's scale system",https://stringsmagazine.com/tips-on-nailing-tricky-double-stops-in-mendelssohns-violin-concerto/
18f62e51abaa,tchaikovsky_d_major_mvt1,"scales, double stops, and rapid leaps","a finale featuring a rondo format with demanding virtuosic passages including scales, double stops, and rapid leaps.",https://www.indianapolissymphony.org/backstage/program-notes/tchaikovsky-concerto-in-d-major/
5e9d34ff92dd,tchaikovsky_d_major_mvt3,"scales, double stops, and rapid leaps","a finale featuring a rondo format with demanding virtuosic passages including scales, double stops, and rapid leaps.",https://www.indianapolissymphony.org/backstage/program-notes/tchaikovsky-concerto-in-d-major/
88a237058abf,_general,seamless bow changes,An occasional wrap on the wrist with a yardstick kept my wrist down and flexible so that my fingers could affect seamless bow changes.,https://www.thestrad.com/playing-hub/aaron-rosand-on-how-to-produce-a-beautiful-tone/264.article
da004b23cf69,massenet_meditation_thais,seamless legato playing across a wide range of dynamics,It asks for expressive vibrato across strings and registers and demands seamless legato playing across a wide range of dynamics.,https://www.ciximusic.com/can-beginner-violinists-learn-meditation-thais
46d28ffc1b60,grieg_sonata3_c_minor_mvt1,seamlessly jumps between top and bottom octaves,Grieg's use of a large range of the violin creates drama and tension when the instrument seamlessly jumps between top and bottom octaves.,https://classicalexburns.com/2020/11/29/edvard-grieg-violin-sonata-no-3-vivacious-violin/
4ab3b4418716,_general,sense of pulse and rhythm — no wrong notes in rests,Crucial skills include a sense of pulse and rhythm (no one likes to let out a stonking wrong note in a rest),https://www.thestrad.com/student-hub/fake-it-til-you-make-it-the-art-of-orchestral-faking/14494.article
af227e48b663,bach_preludio_e_major_bwv1006,separate bows to ensure open string resonance,Separate bows to ensure open string resonance,https://violinspiration.com/bariolage/
c6acf33aeec0,bruch_g_minor_mvt1,septuplet on beat two divides naturally as 3 and 4,"In measure 18, the septuplet on beat two divides naturally as 3 and 4 rather than 4 and 3.",https://stringsmagazine.com/mastering-the-irregular-rhythmic-passages-in-the-first-movement-of-the-bruch-violin-concerto-no-1-in-g-minor/
af5ed8c3f34e,wieniawski_legende,sequence of double stops climaxes first in beautifully phrased open string chords,"a seemingly endless (at least in my experience) sequence of double stops climaxes first in beautifully phrased open string chords, and then ultimately climaxes in tonic octaves and a fast-paced chromatic scale downward",https://musichistoryfsu.wordpress.com/2015/03/07/henryk-wieniawski-1835-1880-and-legende/
03c68aa8f179,sibelius_d_minor_mvt3,series of expressive intervals in octaves...jumping from one register to another,"the violin plays a series of expressive intervals in octaves. This is clearly the climax point of the movement, and although these are difficult intervals to play, jumping from one register to another",https://www.thestrad.com/artists/masterclass-leonidas-kavakos-on-the-sibelius-violin-concerto/7349.article
f64d747897c7,ysaye_sonata1_mvt1,sextuple-stopping,"""tremolo sul ponticello"" passages and a ""Fugato"" featuring ""sextuple-stopping.""",https://www.hyperion-records.co.uk/dc.asp?dc=D_CDA67993
84ea7cd18354,ysaye_sonata1_mvt1,sextuple-stopping,"The Fugato features ""an innocent, Bachian subject"" hidden within rhythmic structures and proclaimed in sextuple-stopping.",https://www.hyperion-records.co.uk/dw.asp?dc=W7754_66940
02f4c7699a70,vivaldi_rv356_mvt1,sforzando (sfz) marking,the big one to note here is the sforzando (sfz) marking on the D natural. This means we want to really attack this note.,https://kennedyviolins.com/blogs/education-center/suzuki-book-4-vivaldi-concerto-in-a-minor-1st-movement-violin-play-along-lesson
513e443e379f,_general,"shift like a train journey — gather, disembark, without haste","the motion ""like a train journey from A to B: before arriving at B, one gathers together one's things, gets up and disembarks, but without haste""",https://www.thestrad.com/student-hub/11-views-on-teaching-by-juilliard-school-violin-professor-dorothy-delay/28.article
63d46b2885d9,_general,"shift with arm, hand and fingers working as a team",Have the Arm hand and fingers work as a team. Don't just shift up with the finger and leave everone else behind.,https://heatherkayeviolin.com/how-to-improve-your-violin-shifting/
df5861df6c25,haydn_c_major_hobviia1_mvt1,shifting,"intonation, string crossings, shifting, legato, staccato, portato, fast runs, ornaments, trills, double stops, chords, vibrato, articulation, dynamics","https://www.violinwiki.org/wiki/Violin_Concerto_No._1_in_C_major,_Hob._VIIa:1,_1st_Movement_(Haydn,_Franz_Joseph)"
1324fd5bcda5,mendelssohn_e_minor_mvt1,shifting,"intonation, string crossings, shifting, legato, staccato, portato, ricochet, fast runs, sustained tone","https://www.violinwiki.org/wiki/Violin_Concerto_No._2_in_E_minor,_Op._64,_MWV_O_14,_1st_Movement_(Mendelssohn-Bartholdy,_Felix)"
e47690eb5b36,mendelssohn_e_minor_mvt1,shifting up to fourth position while also changing strings,"in this situation, the first finger is at a disadvantage—shifting up to fourth position while also changing strings.",https://stringsmagazine.com/tips-on-nailing-tricky-double-stops-in-mendelssohns-violin-concerto/
9b6950e0a143,vivaldi_rv356_mvt1,"shifting, make sure your thumb moves with your hand","Remember, when you're shifting, make sure your thumb moves with your hand. Keeping the thumb in sync with the hand will make your shifts much smoother and more accurate.",https://kennedyviolins.com/blogs/education-center/suzuki-book-4-vivaldi-concerto-in-a-minor-1st-movement-violin-play-along-lesson
2cea7ded27b0,massenet_meditation_thais,shifts often without the help of guide fingers,"Each shift needs to be timed and tuned carefully, often without the help of guide fingers.",https://www.ciximusic.com/can-beginner-violinists-learn-meditation-thais
a3cafce2e230,massenet_meditation_thais,"shifts reach high into third, fifth, and even seventh position","Massenet's lines reach high into third, fifth, and even seventh position.",https://www.ciximusic.com/can-beginner-violinists-learn-meditation-thais
bfdc9bf888d9,bach_adagio_g_minor_bwv1001,simple octave double stop on the two inner strings,"measure 9 features ""a simple octave double stop on the two inner strings""",https://www.sonatasandpartitas.com/articles/?selected=article_detail&id=2&rtn=article&work_id=27
2d874fe45dbc,ysaye_sonata1_mvt1,six-note chords,"The Fugato second movement features two-voice fugal-type entries with contrasting episodes, showcasing six-note chords at its conclusion—an extreme violin technique demand.",https://vanrecital.com/2014/04/program-notes-christian-tetzlaff/
2ba95a1bb619,ravel_tzigane,sixteenth notes... vivo... sempre accelerando... presto,"the violinist enters with straight-up sixteenth notes that take us almost to the very end of the piece. It starts at _vivo_, then _accelerando poco a poco,_ then a few lines down at _sempre accelerando_, finally reaching full on _presto_",https://fugueforthought.de/2016/08/04/ravel-tzigane/
95f2962e463e,bach_fugue_g_minor_bwv1001,"sixteenth-note passagework, chordal figurations","The Sonata concludes with a lively Presto whose sixteenth-note passagework, chordal figurations and technical virtuosity lend brilliance to its character.",https://www.hyperion-records.co.uk/tw.asp?w=W6733
97b89f0cbed0,bach_presto_g_minor_bwv1001,"sixteenth-note passagework, chordal figurations","The Sonata concludes with a lively Presto whose sixteenth-note passagework, chordal figurations and technical virtuosity lend brilliance to its character.",https://www.hyperion-records.co.uk/tw.asp?w=W6733
cb014fdf8d51,_general,slide one finger up and down the fingerboard bringing thumb with you,Put one finger down on the string and slide it up and down the violin (bringing your thumb with you). Do this with all fingers on all strings.,https://meadowlarkviolin.com/violinblog/when-should-i-learn-vibrato
1b9eae2ebdcc,ravel_tzigane,"slides, trills, octave passages, and harmonics","beginning, in the instrument's sultry lowest range and progressing through slides, trills, octave passages, and harmonics","https://www.parlancechamberconcerts.org/individual-program-notes/maurice-ravel-(1875-1937)/tzigane,-rapsodie-de-concert"
ceaaf3aa7699,paganini_caprice_4,slow passages with multiple voices,Caprice No. 4 is an exercise featuring passages that alter between slow passages with multiple voices and fast passages with many challenging double stops.,https://en.wikipedia.org/wiki/24_Caprices_for_Solo_Violin_(Paganini)
6a38ba062fa3,beethoven_d_major_mvt1,slurred bowings and arpeggiations,"Kreutzer's Études Nos. 24 and 25, which feature ""slurred bowings and arpeggiations they share with the Beethoven.""",https://stringsmagazine.com/a-new-way-to-practice-the-octaves-in-beethovens-violin-concerto/
26e00c473569,bruch_g_minor_mvt1,Slurred string crossings benefit from flowing arm movement following the bridge's curve,Slurred string crossings benefit from flowing arm movement following the bridge's curve rather than angular crossing,https://stringsmagazine.com/mastering-the-irregular-rhythmic-passages-in-the-first-movement-of-the-bruch-violin-concerto-no-1-in-g-minor/
0817e3be44ad,bach_preludio_e_major_bwv1006,small-muscle wrist motion for rapid two-string toggling,Small-muscle wrist motion becomes necessary for rapid two-string toggling.,https://stringsmagazine.com/all-motions-great-small-how-to-practice-string-crossing-technique-for-bariolage/
b8f1a271fafc,mozart_k216_mvt1,"smooth, on-the-string playing","Where there is no indication of staccato or portato Sir Roger always opts for smooth, on-the-string playing",https://www.thestrad.com/playing-hub/keep-it-simple-stupid-recording-mozart-violin-concertos-the-historically-informed-way/13547.article
fbab5a11e2d8,mozart_k218_mvt1,"smooth, on-the-string playing","Where there is no indication of staccato or portato Sir Roger always opts for smooth, on-the-string playing",https://www.thestrad.com/playing-hub/keep-it-simple-stupid-recording-mozart-violin-concertos-the-historically-informed-way/13547.article
61cf454447e3,bruch_g_minor_mvt2,soaring climax in the highest reaches of the violin's E string,"The passionate, expansive second theme builds to a soaring climax in the highest reaches of the violin's E string.",https://thelistenersclub.com/2024/08/28/max-bruchs-violin-concerto-no-1-in-g-minor-rich-and-seductive/
c0a08dbc18b6,berg_violin_concerto,"solo line should be played 'freely, like a cadenza'","The second movement opens with a turbulent dialogue between the violin and orchestra in which the solo line should be played ""freely, like a cadenza.""",https://thelistenersclub.com/2019/11/11/alban-bergs-violin-concerto-an-autumnal-requiem/
71360cc3a1e7,shostakovich_concerto1_mvt3_passacaglia,solo violin takes up the bass line itself,"An increasingly tense series of variations follows, until the solo violin takes up the bass line itself before returning to its original melody.",https://houstonsymphony.org/shostakovich-violin-concerto-1/
d04182a0f6c1,ravel_tzigane,solo violin unaccompanied for nearly three minutes,"The opening features the solo violin unaccompanied for nearly three minutes, showcasing extraordinary technical demands before the orchestra enters.",https://lansdowneso.org/ravel-tzigane/
ec683e4d5ebb,saint_saens_intro_rondo_capriccioso,soloist plays in 2/4 time against the orchestra's 6/8,"A contrasting lyrical section appears ""con morbidezza"" (""with tenderness""), where the soloist plays in 2/4 time against the orchestra's 6/8.",https://redwoodsymphony.org/piece/introduction-and-rondo-capriccioso/
